keyword,canonical_name,platform,pid,name,price,status,description,image_url,link,date,matched_keywords
아이폰 17 프로,아이폰 17 프로,중고나라,228130039,아이폰17프로맥스 케이스티파이 컴팩트 싸게팝니다 !!,30000,판매중,,https://img2.joongna.com/media/original/2026/05/01/1777611949101vw6_euJD9.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228130039,2026-05-01 14:05,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,227648198,자급제 아이폰17프로 실버 256+애플케어,1690000,거래완료,,https://img2.joongna.com/media/original/2026/04/18/1776490758662zKP_LScxC.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/227648198,2026-05-01 11:30,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,227930850,미닛뮤트 아이폰17프로 케이스,50000,판매중,,https://img2.joongna.com/media/original/2026/04/26/1777132524587V3w_PyFzJ.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/227930850,2026-05-01 10:52,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228100984,아이폰 17 프로 실버 512g,1090000,거래완료,,https://img2.joongna.com/media/original/2026/04/30/1777536218537lMl_TZxzO.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228100984,2026-05-01 02:09,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228116522,아이폰17 프로맥스 256gb 실버 자급제 판매합니다.,1300000,거래완료,,https://img2.joongna.com/media/original/2026/05/01/1777568134231JTw_A4Wzg.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228116522,2026-05-01 01:55,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,227973268,케이스티파이 jesswiseman케이스 (아이폰17프로맥스) 팝니다,40000,판매중,,https://img2.joongna.com/media/original/2026/04/27/1777254738350jL7_sCV91.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/227973268,2026-05-01 01:29,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228116260,아이폰17 프로맥스 256gb 실버 자급제 판매합니다.,1350000,거래완료,,https://img2.joongna.com/media/original/2026/05/01/1777566503767N6P_fXntA.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228116260,2026-05-01 01:28,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228115100,아이폰17프로 512 블루 풀박스,1900000,판매중,,https://img2.joongna.com/media/original/2026/05/01/1777562621629yoQ_FT7mW.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228115100,2026-05-01 00:23,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,227978716,스미스앤레더 아이폰17프로 카드 포켓 케이스(네이비),15000,거래완료,,https://img2.joongna.com/media/original/2026/04/27/17772627279228ix_kTR6N.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/227978716,2026-04-30 21:35,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228102414,아이폰17프로맥스 256 팝니다,1900000,거래완료,,https://img2.joongna.com/media/original/2026/04/30/1777538601195r0K_Vpxrh.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228102414,2026-04-30 17:43,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228028316,아이폰17프로 256G 딥블루 S급,1600000,거래완료,,https://img2.joongna.com/media/original/2026/04/28/1777367448189Nfq_71c0p.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228028316,2026-04-30 16:51,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228099115,아이폰17 프로 미개봉 256gb,1790000,거래완료,,https://img2.joongna.com/media/original/2026/04/30/1777533116361dDo_F3LI0.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228099115,2026-04-30 16:11,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228098516,아이폰 17프로 맥스 256G,1800000,거래완료,,https://img2.joongna.com/media/original/2026/04/30/1777532170359VCp_rnwqL.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228098516,2026-04-30 15:56,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,226956506,아이폰 17프로 정품 맥세이프 투명 케이스 판매합니다,44000,판매중,,https://img2.joongna.com/media/original/2026/03/31/1774939935615ccY_jUYKx.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/226956506,2026-04-30 15:40,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,227763650,비싸게삽니다!! 아이폰17프로 17프로맥스 미개봉 구매!!,1690000,판매중,,https://img2.joongna.com/media/original/2026/04/21/1776755265307boK_f43Vv.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/227763650,2026-04-30 14:55,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,227538999,비싸게삽니다!! 아이폰17프로 17프로맥스 미개봉 구매,1690000,판매중,,https://img2.joongna.com/media/original/2026/04/15/1776236346565zL7_9eMGt.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/227538999,2026-04-30 14:55,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,227739873,(구매합니다) 아이폰17 프로 프로맥스 미개봉 자급제 매입 256 512 1TB,1650000,판매중,,https://img2.joongna.com/media/original/2026/04/20/1776693179230pWj_PTaPA.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/227739873,2026-04-30 13:28,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228073820,아이폰 17 프로,900000,판매중,,https://img2.joongna.com/media/original/2026/04/29/17774654734387Ux_8oWIr.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228073820,2026-04-30 11:47,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,223135776,[애플] 아이폰17 프로 맥스 정품 케이스,39000,판매중,,https://img2.joongna.com/media/original/2025/12/19/17661112853442jB_U6zDA.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/223135776,2026-04-30 10:24,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228081773,맥세이프형 아이폰 17 프로 테크우븐 케이스 - 블루,55000,거래완료,,https://img2.joongna.com/media/original/2026/04/30/17774960440407zB_m0iBB.jpeg?impolicy=thumb&size=150,https://web.joongna.com/product/228081773,2026-04-30 05:56,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228081256,아이폰17프로 256,1480000,거래완료,,https://img2.joongna.com/media/original/2026/04/30/1777487730648HoU_2EjfR.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228081256,2026-04-30 03:35,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228072737,미개봉 아이폰17프로맥스 512 실버,2270000,판매중,,https://img2.joongna.com/media/original/2026/04/29/1777463557379zUr_bYhNp.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228072737,2026-04-29 20:52,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228071449,케이스티파이 아이폰17프로 케이스 텔레토비 미개봉,50000,판매중,,https://img2.joongna.com/media/original/2026/04/29/1777461643044BAa_dRYZW.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228071449,2026-04-29 20:20,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,227486889,헬로키티 발레리나 아이폰17프로 케이스 (어반소피스티케이션) 새상품,165000,거래완료,,https://img2.joongna.com/media/original/2026/04/14/1776131512933MXn_IG1Jc.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/227486889,2026-04-29 20:50,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228068856,아이폰 17 프로 맥스 256gb 싷버,1780000,거래완료,,https://img2.joongna.com/media/original/2026/04/29/1777457247249Dak_qEdIJ.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228068856,2026-04-29 19:07,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,227982601,"아이폰 17 프로 화이트 256GB (정상해지,선택약정가능)",1600000,거래완료,,https://img2.joongna.com/media/original/2026/04/27/1777268936153O14_Wd6G7.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/227982601,2026-04-29 18:40,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,227965655,"오아시스 케이스티파이 콜라보 제품 아이폰 17프로 케이스, 맥세이프 카드 홀더, 노트북 13인치 파우치",320000,판매중,,https://img2.joongna.com/media/original/2026/04/27/1777218118740lOp_TOs3f.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/227965655,2026-04-29 17:57,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228066221,아이폰17 PRO 딥블루 ) 땡처리 초 급처,1300000,거래완료,,https://img2.joongna.com/media/original/2026/04/29/1777452659363tWI_0rjhl.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228066221,2026-04-29 17:52,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228061712,아이폰17 프로 / 512GB / 실버,1870000,거래완료,,https://img2.joongna.com/media/original/2026/04/29/177744557550850U_mCltU.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228061712,2026-04-29 15:54,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228052119,아이폰17프로 실버 256GB 자급제,1500000,예약중,,https://img2.joongna.com/media/original/2026/04/29/1777430867197XEg_rWjuT.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228052119,2026-04-29 11:47,아이폰 17 프로
