bracket_content,normalized_content,match_index_in_title,keyword,platform,pid,name,price,status,link
"월56,500원","월56,500원",1,아이폰 17,번개장터,214827072,"[월56,500원] 미개봉 아이폰17 렌탈/할부 서비스!!",56500,판매중,https://m.bunjang.co.kr/products/214827072
75170,75170,1,아이폰 17,번개장터,404306726,@배터리84@ 아이폰 13 256GB 블랙 [75170],365000,예약중,https://m.bunjang.co.kr/products/404306726
품번 178,품번 178,1,아이폰 17,번개장터,405322345,S급같은 A+급 아이폰13미니 128G 핑크 [품번 178],320000,판매중,https://m.bunjang.co.kr/products/405322345
할인특가/미사용,할인특가/미사용,1,아이폰 17,번개장터,382109547,"[할인특가/미사용]아이폰16플러스 판매합니다 +13,14,15,17시리즈",430000,판매중,https://m.bunjang.co.kr/products/382109547
할인특가/미사용,할인특가/미사용,1,아이폰 17,번개장터,382122933,"[할인특가/미사용]아이폰17에어 판매합니다 +13,14,15,16시리즈",730000,판매중,https://m.bunjang.co.kr/products/382122933
가개통,가개통,1,아이폰 17,번개장터,403655715,[가개통] 아이폰17 / 256GB / 화이트 / 배터리성능 100%,1150000,판매중,https://m.bunjang.co.kr/products/403655715
품번 179,품번 179,1,아이폰 17,번개장터,405114327,A+급 아이폰14 128G 퍼플 [품번 179],430000,판매중,https://m.bunjang.co.kr/products/405114327
구매,구매,1,아이폰 17,번개장터,401313699,[구매] 아이폰 17 케이스티파이 구매합니다!!,33333333,판매중,https://m.bunjang.co.kr/products/401313699
미개봉,미개봉,1,아이폰 17,번개장터,404689696,[미개봉] 아이폰17 클리어 맥세이프 케이스,39900,판매중,https://m.bunjang.co.kr/products/404689696
가개통,가개통,1,아이폰 17,번개장터,398737057,[가개통] 아이폰17 / 256GB / 블루 / 배터리성능 100%,1150000,판매중,https://m.bunjang.co.kr/products/398737057
가개통,가개통,1,아이폰 17,번개장터,403222380,[가개통] 아이폰17 / 512GB / 라벤더 / 배터리성능 100%,1460000,판매중,https://m.bunjang.co.kr/products/403222380
삽니다,삽니다,1,아이폰 17,번개장터,404149970,[삽니다] ios17.0 아이폰 기기 구매합니다.,350000,판매중,https://m.bunjang.co.kr/products/404149970
개통폰,개통폰,1,아이폰 17,번개장터,403441284,[개통폰] 아이폰17 타통신사 -> LG 번호이동 최고조건,187000,판매중,https://m.bunjang.co.kr/products/403441284
배터리100,배터리100,1,아이폰 17,번개장터,403677934,[배터리100] S급 아이폰 17 에어 화이트 512GB 풀박스,111111111,예약중,https://m.bunjang.co.kr/products/403677934
17만,17만,1,아이폰 17,중고나라,228294134,아이폰 12 미니 공기계 판매 합니다.[17만],170000,판매중,https://web.joongna.com/product/228294134
"미개봉,새제품","미개봉,새제품",1,아이폰 17,중고나라,228294861,"[미개봉,새제품]아이폰17 256G",737000,판매중,https://web.joongna.com/product/228294861
17만,17만,1,아이폰 17,중고나라,228292810,아이폰 12 미니 공기계 판매 합니다.[17만],170000,판매중,https://web.joongna.com/product/228292810
자급제 미사용,자급제 미사용,1,아이폰 17,중고나라,226540632,아이폰17 256g 판매합니다. [자급제 미사용],1120000,판매중,https://web.joongna.com/product/226540632
17만,17만,1,아이폰 17,중고나라,228192065,아이폰 12 미니 공기계 판매 합니다.[17만],170000,판매중,https://web.joongna.com/product/228192065
17만,17만,1,아이폰 17,중고나라,228189688,아이폰 12 미니 공기계 판매 합니다.[17만],170000,판매중,https://web.joongna.com/product/228189688
새상품,새상품,1,아이폰 17,중고나라,225397534,[ 새상품 ] 아이폰 17 폰케이스,5000,판매중,https://web.joongna.com/product/225397534
최상급,최상급,1,아이폰 17,중고나라,228176050,[최상급]정품 아이폰 에어 17 범퍼 - 블랙,20000,거래완료,https://web.joongna.com/product/228176050
최상급,최상급,1,아이폰 17,중고나라,228145234,[최상급]아이폰 17에어 256GB 스페이스 블랙,1000000,거래완료,https://web.joongna.com/product/228145234
택포,택포,1,아이폰 17,중고나라,227993460,"[택포] 애플 C to C 케이블, 아이폰17 케이스, 그립톡 묶음",25000,판매중,https://web.joongna.com/product/227993460
17만,17만,1,아이폰 17,중고나라,228095920,아이폰 12 미니 공기계 판매 합니다.[17만],170000,판매중,https://web.joongna.com/product/228095920
17만,17만,1,아이폰 17,중고나라,228093154,아이폰 12 미니 공기계 판매 합니다.[17만],170000,판매중,https://web.joongna.com/product/228093154
새상품,새상품,1,아이폰 17,중고나라,227351985,[새상품] 아이폰17 민트 곰돌이 카메라 보호 케이스,5000,판매중,https://web.joongna.com/product/227351985
17만,17만,1,아이폰 17,중고나라,227988451,아이폰 12 미니 공기계 판매 합니다.[17만],170000,판매중,https://web.joongna.com/product/227988451
17만,17만,1,아이폰 17,중고나라,227985637,아이폰 12 미니 공기계 판매 합니다.[17만],170000,판매중,https://web.joongna.com/product/227985637
17만,17만,1,아이폰 17,중고나라,227887420,아이폰 12 미니 공기계 판매 합니다.[17만],170000,판매중,https://web.joongna.com/product/227887420
17만,17만,1,아이폰 17,중고나라,227884992,아이폰 12 미니 공기계 판매 합니다.[17만],170000,판매중,https://web.joongna.com/product/227884992
화이트/블랙,화이트/블랙,1,아이폰 16,번개장터,322089836,아이폰16E[화이트/블랙]미개봉 정품/새상품(256기가  가능합니다),398800,판매중,https://m.bunjang.co.kr/products/322089836
미사용/풀박스,미사용/풀박스,1,아이폰 16,번개장터,305450046,[미사용/풀박스]아이폰16프로 모음,698890,판매중,https://m.bunjang.co.kr/products/305450046
새상품/미개봉/정품/애케플,새상품/미개봉/정품/애케플,1,아이폰 16,번개장터,305410848,아이폰16플러스128기가 [새상품/미개봉/정품/애케플],658900,판매중,https://m.bunjang.co.kr/products/305410848
미개봉/새상품,미개봉/새상품,1,아이폰 16,번개장터,295201961,[미개봉/새상품]아이폰16프로맥스/16PROMAX/16프로,798000,판매중,https://m.bunjang.co.kr/products/295201961
애플,애플,1,아이폰 16,번개장터,291266013,[애플]아이폰16플러스 전색상 미개봉 13차 재입고,378500,판매중,https://m.bunjang.co.kr/products/291266013
Apple,Apple,1,아이폰 16,번개장터,291229424,[Apple]아이폰16프로맥스 256기가 정품/미개봉/새상품,798800,판매중,https://m.bunjang.co.kr/products/291229424
Apple,Apple,1,아이폰 16,번개장터,289499086,[Apple]NEW 아이폰16프로 신상품 미개봉 특가 판매중,589700,판매중,https://m.bunjang.co.kr/products/289499086
새상품/완납폰/제휴카드X,새상품/완납폰/제휴카드X,1,아이폰 16,번개장터,53859461,[새상품/완납폰/제휴카드X]아이폰16E 쓰던 유심 그대로 교체,398000,판매중,https://m.bunjang.co.kr/products/53859461
A급/배터리100%,A급/배터리100%,1,아이폰 16,번개장터,388603887,[A급/배터리100%] 아이폰6 16GB 스페이스그레이,90000,판매중,https://m.bunjang.co.kr/products/388603887
A급/배터리100%,A급/배터리100%,1,아이폰 16,번개장터,395464605,[A급/배터리100%] 아이폰6 16GB~128GB 스페이스그레이,90000,판매중,https://m.bunjang.co.kr/products/395464605
당일출고,당일출고,1,아이폰 16,번개장터,385562078,[당일출고] s급 아이폰6s 16GB 스페이스그레이,120000,판매중,https://m.bunjang.co.kr/products/385562078
당일발송,당일발송,1,아이폰 16,번개장터,341329593,[당일발송] 아이폰5S 16GB (3color),85000,판매중,https://m.bunjang.co.kr/products/341329593
당일배송,당일배송,1,아이폰 16,번개장터,381951600,[당일배송] S급 아이폰6S 스페이스그레이 16GB,120000,판매중,https://m.bunjang.co.kr/products/381951600
국내당일발송,국내당일발송,1,아이폰 16,번개장터,365791927,[국내당일발송] 아이폰6S 16G 32GB 64GB 128GB,120000,판매중,https://m.bunjang.co.kr/products/365791927
A급/당일발송,A급/당일발송,1,아이폰 16,번개장터,398383135,[A급/당일발송] 아이폰6 16GB 실버/스페이스그레이,80000,판매중,https://m.bunjang.co.kr/products/398383135
완납폰,완납폰,1,아이폰 16,번개장터,288719256,[완납폰]아이폰16[E/일반/플러스/프로/프로맥스]쓰던 유심 그대로 교체,389000,판매중,https://m.bunjang.co.kr/products/288719256
E/일반/플러스/프로/프로맥스,E/일반/플러스/프로/프로맥스,2,아이폰 16,번개장터,288719256,[완납폰]아이폰16[E/일반/플러스/프로/프로맥스]쓰던 유심 그대로 교체,389000,판매중,https://m.bunjang.co.kr/products/288719256
A급/배터리100%,A급/배터리100%,1,아이폰 16,번개장터,391147169,[A급/배터리100%] 아이폰6s 16GB 스페이스그레이,130000,판매중,https://m.bunjang.co.kr/products/391147169
당일발송,당일발송,1,아이폰 16,번개장터,389904154,[당일발송] 아이폰6s 16GB~128GB 골드,105000,판매중,https://m.bunjang.co.kr/products/389904154
당일발송,당일발송,1,아이폰 16,번개장터,381105220,[당일발송] 아이폰5~8 16GB~256GB (7color),140000,판매중,https://m.bunjang.co.kr/products/381105220
한정특가/배터리100%,한정특가/배터리100%,1,아이폰 16,번개장터,405532562,[한정특가/배터리100%] 아이폰6 16GB 64GB 골드/스페이스그레이,73000,판매중,https://m.bunjang.co.kr/products/405532562
특가할인,특가할인,1,아이폰 16,번개장터,400353139,[특가할인] 아이폰5s 16GB 골드/실버/스페이스그레이,75000,판매중,https://m.bunjang.co.kr/products/400353139
한정특가/배터리100%,한정특가/배터리100%,1,아이폰 16,번개장터,405559571,[한정특가/배터리100%] 아이폰6 16GB 골드/스페이스그레이,73000,판매중,https://m.bunjang.co.kr/products/405559571
SS급/당일발송,SS급/당일발송,1,아이폰 16,번개장터,405356188,[SS급/당일발송] 아이폰6 16GB 실버/스페이스그레이,85000,판매중,https://m.bunjang.co.kr/products/405356188
특가할인/배터리100%,특가할인/배터리100%,1,아이폰 16,번개장터,387785442,[특가할인/배터리100%] 아이폰6s 16GB 스페이스그레이,110000,판매중,https://m.bunjang.co.kr/products/387785442
미개봉/새상품/정품/애플케어,미개봉/새상품/정품/애플케어,1,아이폰 16,번개장터,351014225,아이폰16e[미개봉/새상품/정품/애플케어]1년에 딱 한번 아이폰저렴한시기,189000,판매중,https://m.bunjang.co.kr/products/351014225
Apple,Apple,1,아이폰 16,번개장터,291230682,[Apple]아이폰16플러스 재입고 빠른품절 번개톡 문의주세요,398800,판매중,https://m.bunjang.co.kr/products/291230682
미개봉/새상품/정품/애플케어,미개봉/새상품/정품/애플케어,1,아이폰 16,번개장터,347789379,아이폰16[미개봉/새상품/정품/애플케어]1년에 딱한번 아이폰 저렴한시기],148900,판매중,https://m.bunjang.co.kr/products/347789379
애플,애플,1,아이폰 16,번개장터,291267590,[애플]아이폰16프로 256기가 특가판매합니다 번개톡 빠른 문의주세요,698800,판매중,https://m.bunjang.co.kr/products/291267590
애플,애플,1,아이폰 16,번개장터,291266531,[애플]아이폰16프로맥스 특가 판매중입니다 전색상 미개봉,758980,판매중,https://m.bunjang.co.kr/products/291266531
A급/배터리100%,A급/배터리100%,1,아이폰 16,번개장터,393674946,[A급/배터리100%] 아이폰5s 16GB~64GB 골드/실버/스그,95000,판매중,https://m.bunjang.co.kr/products/393674946
아이폰16/새상품/전색상입고,아이폰16/새상품/전색상입고,1,아이폰 16,번개장터,313187229,[아이폰16/새상품/전색상입고],228000,판매중,https://m.bunjang.co.kr/products/313187229
미사용/정품/새상품,미사용/정품/새상품,1,아이폰 16,번개장터,291200228,아이폰16플러스[미사용/정품/새상품]apple care+,468800,판매중,https://m.bunjang.co.kr/products/291200228
새상품/미개봉/정품,새상품/미개봉/정품,1,아이폰 16,번개장터,291198490,[새상품/미개봉/정품]아이폰16프로맥스,798800,판매중,https://m.bunjang.co.kr/products/291198490
프로 할인,프로 할인,1,아이폰 16,번개장터,291197731,[프로 할인]아이폰16프로[새상품/미개봉/정품],488000,판매중,https://m.bunjang.co.kr/products/291197731
새상품/미개봉/정품,새상품/미개봉/정품,2,아이폰 16,번개장터,291197731,[프로 할인]아이폰16프로[새상품/미개봉/정품],488000,판매중,https://m.bunjang.co.kr/products/291197731
특가할인/배터리100%,특가할인/배터리100%,1,아이폰 16,번개장터,398339729,[특가할인/배터리100%] 아이폰6 16GB~128GB 스페이스그레이,83000,판매중,https://m.bunjang.co.kr/products/398339729
A급/배터리100%,A급/배터리100%,1,아이폰 16,번개장터,391147838,[A급/배터리100%] 아이폰5s 16GB 스페이스그레이,95000,판매중,https://m.bunjang.co.kr/products/391147838
애플,애플,1,아이폰 16,번개장터,322087639,[애플]아이폰16E/256기가,496500,판매중,https://m.bunjang.co.kr/products/322087639
아이폰16플러스,아이폰16플러스,1,아이폰 16,번개장터,313191613,[아이폰16플러스]전색상보유/새상품/미사용/미개봉/안전결제/실시간 리뷰확,287800,판매중,https://m.bunjang.co.kr/products/313191613
공구모집,공구모집,1,아이폰 16,번개장터,312867603,[공구모집]아이폰16 미사용 정품 선착 한정특가 판매,259000,판매중,https://m.bunjang.co.kr/products/312867603
애플기획전,애플기획전,1,아이폰 16,번개장터,312867076,[애플기획전]아이폰16/16플러스 일반 미사용제품 선착30명 특가판매,198000,판매중,https://m.bunjang.co.kr/products/312867076
11회차 재입고,11회차 재입고,1,아이폰 16,번개장터,312866244,[11회차 재입고]아이폰16프로맥스/16프로 미개봉 새상품 특가할인,598000,판매중,https://m.bunjang.co.kr/products/312866244
Apple정품,Apple정품,1,아이폰 16,번개장터,305449696,[Apple정품]아이폰16프로 미개봉상품,698000,판매중,https://m.bunjang.co.kr/products/305449696
특가할인/배터리100%,특가할인/배터리100%,1,아이폰 16,번개장터,391372900,[특가할인/배터리100%] 아이폰5s 16GB 골드/실버/스페이스그레이,85000,판매중,https://m.bunjang.co.kr/products/391372900
한정특가/배터리100%,한정특가/배터리100%,1,아이폰 16,번개장터,393263108,[한정특가/배터리100%] 아이폰6 16GB~128GB (3color),83000,판매중,https://m.bunjang.co.kr/products/393263108
LG,LG,1,아이폰 16,번개장터,305415583,[LG]아이폰16 일반 새상품/미개봉/정품/애플코리아,198800,판매중,https://m.bunjang.co.kr/products/305415583
KT,KT,1,아이폰 16,번개장터,322086628,[KT]아이폰16E/애플케어정품/미개봉새상품,258900,판매중,https://m.bunjang.co.kr/products/322086628
19차재입고,19차재입고,1,아이폰 16,번개장터,313183968,[19차재입고]아이폰16프로 특가 판매,633500,판매중,https://m.bunjang.co.kr/products/313183968
KT,KT,1,아이폰 16,번개장터,305415005,[KT]아이폰16프로맥스 새상품/미개봉/정품/애플케어,889800,판매중,https://m.bunjang.co.kr/products/305415005
미개봉/전색상/Apple,미개봉/전색상/Apple,1,아이폰 16,번개장터,291199382,[미개봉/전색상/Apple]아이폰16일반/아이폰16플러스,388000,판매중,https://m.bunjang.co.kr/products/291199382
