keyword,platform,pid,name,cluster_product_name,price_numeric,status,link,cluster_name_text,tokenized_cluster_name_text,c1,c2,c3,c4,c5,c6,c7,c8
아이폰,번개장터,406345161,케이스티파이 리플 아이폰17 프로 화이트 색상 팝니다,아이폰 17 프로 케이스,58660,판매중,https://m.bunjang.co.kr/products/406345161,케이스티파이 리플 아이폰17프로 색상,케이스티파이 리플 아이폰17프로 색상,케이스티파이,리플,아이폰17프로,색상,,,,
아이폰,번개장터,397938090,케이스티파이 아이폰 17프로 케이스 (새상품),아이폰 17 프로 케이스,59000,판매중,https://m.bunjang.co.kr/products/397938090,케이스티파이 아이폰17프로 케이스,케이스티파이 아이폰17프로 케이스,케이스티파이,아이폰17프로,케이스,,,,,
아이폰,번개장터,403497801,아이폰 17프로 케이스티파이X무라카미 다카시 콜라보 케이스 판매합니다,아이폰 17 프로 케이스,60000,판매중,https://m.bunjang.co.kr/products/403497801,아이폰17프로 케이스티파이x무라카미 다카시 콜라보 케이스,아이폰17프로 케이스티파이 x 무라카미 다카시 콜라보 케이스,아이폰17프로,케이스티파이,x,무라카미,다카시,콜라보,케이스,
아이폰,번개장터,403721016,아이폰 17프로 케이스티파이 무라카미 케이스,아이폰 17 프로 케이스,60000,판매중,https://m.bunjang.co.kr/products/403721016,아이폰17프로 케이스티파이 무라카미 케이스,아이폰17프로 케이스티파이 무라카미 케이스,아이폰17프로,케이스티파이,무라카미,케이스,,,,
아이폰,번개장터,410249391,아이폰 17프로 케이스티파이 무라카미 블루,아이폰 17 프로 케이스,60000,판매중,https://m.bunjang.co.kr/products/410249391,아이폰17프로 케이스티파이 무라카미,아이폰17프로 케이스티파이 무라카미,아이폰17프로,케이스티파이,무라카미,,,,,
아이폰,번개장터,410459854,케이스티파이 아이폰17프로 무라카미 맥세이프 팝니다,아이폰 17 프로 케이스,60000,판매중,https://m.bunjang.co.kr/products/410459854,케이스티파이 아이폰17프로 무라카미 맥세이프,케이스티파이 아이폰17프로 무라카미 맥세이프,케이스티파이,아이폰17프로,무라카미,맥세이프,,,,
아이폰,번개장터,411004559,와일드플라워 아이폰 17 프로 케이스,아이폰 17 프로 케이스,60000,판매중,https://m.bunjang.co.kr/products/411004559,와일드플라워 아이폰17프로 케이스,와일드 플라워 아이폰17프로 케이스,와일드,플라워,아이폰17프로,케이스,,,,
아이폰,번개장터,411660395,애플 맥세이프 아이폰 17프로 실리콘 케이스,아이폰 17 프로 케이스,60000,판매중,https://m.bunjang.co.kr/products/411660395,애플 맥세이프 아이폰17프로 실리콘 케이스,애플 맥세이프 아이폰17프로 실리콘 케이스,애플,맥세이프,아이폰17프로,실리콘,케이스,,,
아이폰,번개장터,412078410,케이스티파이 산리오 아이폰 17 프로 케이스,아이폰 17 프로 케이스,60000,판매중,https://m.bunjang.co.kr/products/412078410,케이스티파이 산리오 아이폰17프로 케이스,케이스티파이 산리오 아이폰17프로 케이스,케이스티파이,산리오,아이폰17프로,케이스,,,,
아이폰,번개장터,412080000,CASETiFY 미피 블루 폰케이스 아이폰 17프로,아이폰 17 프로 케이스,60000,판매중,https://m.bunjang.co.kr/products/412080000,casetify 미피 폰케이스 아이폰17프로,case tify 미피 케이스 아이폰17프로,case,tify,미피,케이스,아이폰17프로,,,
아이폰,번개장터,412081165,케이스티파이 미피 오렌지 아이폰 17프로 케이스,아이폰 17 프로 케이스,60000,판매중,https://m.bunjang.co.kr/products/412081165,케이스티파이 미피 아이폰17프로 케이스,케이스티파이 미피 아이폰17프로 케이스,케이스티파이,미피,아이폰17프로,케이스,,,,
아이폰,번개장터,396047994,아이폰17프로 케이스티파이 케이스 팝니다,아이폰 17 프로 케이스,61000,판매중,https://m.bunjang.co.kr/products/396047994,아이폰17프로 케이스티파이 케이스,아이폰17프로 케이스티파이 케이스,아이폰17프로,케이스티파이,케이스,,,,,
아이폰,번개장터,408898117,케이스티파이 아이폰 17 프로 스마일 케이스,아이폰 17 프로 케이스,62000,판매중,https://m.bunjang.co.kr/products/408898117,케이스티파이 아이폰17프로 스마일 케이스,케이스티파이 아이폰17프로 스마일 케이스,케이스티파이,아이폰17프로,스마일,케이스,,,,
아이폰,번개장터,404672247,아이폰17프로 케이스티파이 케이스,아이폰 17 프로 케이스,63000,판매중,https://m.bunjang.co.kr/products/404672247,아이폰17프로 케이스티파이 케이스,아이폰17프로 케이스티파이 케이스,아이폰17프로,케이스티파이,케이스,,,,,
아이폰,번개장터,408596158,케이스티파이 아이폰 17프로 조아앤프렌즈 케이스,아이폰 17 프로 케이스,63000,판매중,https://m.bunjang.co.kr/products/408596158,케이스티파이 아이폰17프로 조아앤프렌즈 케이스,케이스티파이 아이폰17프로 조아앤프 렌즈 케이스,케이스티파이,아이폰17프로,조아앤프,렌즈,케이스,,,
아이폰,번개장터,410292931,케이스티파이 필로우 발레리나 핑크 아이폰 17프로,아이폰 17 프로 케이스,63820,판매중,https://m.bunjang.co.kr/products/410292931,케이스티파이 필로우 발레리나 아이폰17프로,케이스티파이 필로우 발레 리나 아이폰17프로,케이스티파이,필로우,발레,리나,아이폰17프로,,,
아이폰,번개장터,407110795,아이폰17 프로 케이스티파이 리본 미러케이스,아이폰 17 프로 케이스,64000,판매중,https://m.bunjang.co.kr/products/407110795,아이폰17프로 케이스티파이 리본 미러케이스,아이폰17프로 케이스티파이 리본 미러 케이스,아이폰17프로,케이스티파이,리본,미러,케이스,,,
아이폰,번개장터,412081390,아이폰17프로 케이스티파이 리플케이스 그레이 판매합니다,아이폰 17 프로 케이스,64000,판매중,https://m.bunjang.co.kr/products/412081390,아이폰17프로 케이스티파이 리플케이스,아이폰17프로 케이스티파이 리플 케이스,아이폰17프로,케이스티파이,리플,케이스,,,,
아이폰,번개장터,407365121,아이폰17프로 케이스티파이 리플,아이폰 17 프로 케이스,65000,판매중,https://m.bunjang.co.kr/products/407365121,아이폰17프로 케이스티파이 리플,아이폰17프로 케이스티파이 리플,아이폰17프로,케이스티파이,리플,,,,,
아이폰,번개장터,411309958,케이스티파이 아이폰17프로 케이스,아이폰 17 프로 케이스,65000,판매중,https://m.bunjang.co.kr/products/411309958,케이스티파이 아이폰17프로 케이스,케이스티파이 아이폰17프로 케이스,케이스티파이,아이폰17프로,케이스,,,,,
아이폰,번개장터,412071854,케이스티파이 리플케이스 아이폰17프로(새상품),아이폰 17 프로 케이스,65000,판매중,https://m.bunjang.co.kr/products/412071854,케이스티파이 리플케이스 아이폰17프로,케이스티파이 리플 케이스 아이폰17프로,케이스티파이,리플,케이스,아이폰17프로,,,,
아이폰,번개장터,412421737,아이폰17프로 케이스티파이 리플 블랙,아이폰 17 프로 케이스,65000,판매중,https://m.bunjang.co.kr/products/412421737,아이폰17프로 케이스티파이 리플,아이폰17프로 케이스티파이 리플,아이폰17프로,케이스티파이,리플,,,,,
아이폰,번개장터,402795912,케이스티파이 무라카미 아이폰 17프로 케이스,아이폰 17 프로 케이스,67000,판매중,https://m.bunjang.co.kr/products/402795912,케이스티파이 무라카미 아이폰17프로 케이스,케이스티파이 무라카미 아이폰17프로 케이스,케이스티파이,무라카미,아이폰17프로,케이스,,,,
아이폰,번개장터,391723141,케이스티파이 Casetify 아이폰 17 프로 케이스 빨간 리본 발렌타인,아이폰 17 프로 케이스,68000,판매중,https://m.bunjang.co.kr/products/391723141,케이스티파이 casetify 아이폰17프로 케이스 빨간 리본 발렌타인,케이스티파이 case tify 아이폰17프로 케이스 빨간 리본 발렌타인,케이스티파이,case,tify,아이폰17프로,케이스,빨간,리본,발렌타인
아이폰,중고나라,226444084,아이폰17프로 케이스티파이 리플 케이스 블랙 판매,아이폰 17 프로 케이스,68000,판매중,https://web.joongna.com/product/226444084,아이폰17프로 케이스티파이 리플 케이스,아이폰17프로 케이스티파이 리플 케이스,아이폰17프로,케이스티파이,리플,케이스,,,,
아이폰,번개장터,402228836,아이폰17프로 비츠 러기드케이스,아이폰 17 프로 케이스,69000,판매중,https://m.bunjang.co.kr/products/402228836,아이폰17프로 비츠 러기드케이스,아이폰17프로 비츠 러기드 케이스,아이폰17프로,비츠,러기드,케이스,,,,
아이폰,번개장터,412008978,케이스티파이 아이폰17프로 리플케이스 쇼크핑크 지드래곤,아이폰 17 프로 케이스,69000,판매중,https://m.bunjang.co.kr/products/412008978,케이스티파이 아이폰17프로 리플케이스 쇼크 지드래곤,케이스티파이 아이폰17프로 리플 케이스 쇼크 지드래곤,케이스티파이,아이폰17프로,리플,케이스,쇼크,지드래곤,,
아이폰,번개장터,411647086,아이폰17 프로 케이스티파이 리플케이스 라벤더,아이폰 17 프로 케이스,69140,판매중,https://m.bunjang.co.kr/products/411647086,아이폰17프로 케이스티파이 리플케이스,아이폰17프로 케이스티파이 리플 케이스,아이폰17프로,케이스티파이,리플,케이스,,,,
아이폰,번개장터,408897617,케이스티파이 무라카미 아이폰 17 프로 케이스,아이폰 17 프로 케이스,70000,판매중,https://m.bunjang.co.kr/products/408897617,케이스티파이 무라카미 아이폰17프로 케이스,케이스티파이 무라카미 아이폰17프로 케이스,케이스티파이,무라카미,아이폰17프로,케이스,,,,
아이폰,번개장터,411170934,아이폰17프로 케이스티파이 스틱잇 미러 케이스,아이폰 17 프로 케이스,70000,판매중,https://m.bunjang.co.kr/products/411170934,아이폰17프로 케이스티파이 스틱잇 미러 케이스,아이폰17프로 케이스티파이 스틱잇 미러 케이스,아이폰17프로,케이스티파이,스틱잇,미러,케이스,,,
아이폰,번개장터,411690166,아이폰 17프로 케이스티파이 케이스,아이폰 17 프로 케이스,70000,판매중,https://m.bunjang.co.kr/products/411690166,아이폰17프로 케이스티파이 케이스,아이폰17프로 케이스티파이 케이스,아이폰17프로,케이스티파이,케이스,,,,,
아이폰,번개장터,411690343,아이폰 17프로 케이스티파이 케이스,아이폰 17 프로 케이스,70000,판매중,https://m.bunjang.co.kr/products/411690343,아이폰17프로 케이스티파이 케이스,아이폰17프로 케이스티파이 케이스,아이폰17프로,케이스티파이,케이스,,,,,
아이폰,번개장터,412088365,케이스티파이 아이폰 17 프로 마뗑킴 임팩트 케이스,아이폰 17 프로 케이스,70000,판매중,https://m.bunjang.co.kr/products/412088365,케이스티파이 아이폰17프로 마뗑킴 임팩트 케이스,케이스티파이 아이폰17프로 마뗑킴 임팩트 케이스,케이스티파이,아이폰17프로,마뗑킴,임팩트,케이스,,,
아이폰,번개장터,409060743,케이스티파이 아이폰 17 프로 Gradient Spots,아이폰 17 프로 케이스,71000,판매중,https://m.bunjang.co.kr/products/409060743,케이스티파이 아이폰17프로 gradient spots,케이스티파이 아이폰17프로 gradient spots,케이스티파이,아이폰17프로,gradient,spots,,,,
아이폰,번개장터,393289154,(새상품) 아이폰 17프로 케이스티파이 케이스,아이폰 17 프로 케이스,73000,판매중,https://m.bunjang.co.kr/products/393289154,아이폰17프로 케이스티파이 케이스,아이폰17프로 케이스티파이 케이스,아이폰17프로,케이스티파이,케이스,,,,,
아이폰,번개장터,406574730,어반소피스티케이션 헬로키티 케이스 아이폰17프로,아이폰 17 프로 케이스,73000,판매중,https://m.bunjang.co.kr/products/406574730,어반소피스티케이션 헬로키티 케이스 아이폰17프로,어반 소피스티케이션 헬로 키티 케이스 아이폰17프로,어반,소피스티케이션,헬로,키티,케이스,아이폰17프로,,
아이폰,번개장터,409060443,케이스티파이 아이폰 17 프로 오렌지 커스텀 맥세이프 임팩트 케이스,아이폰 17 프로 케이스,73000,판매중,https://m.bunjang.co.kr/products/409060443,케이스티파이 아이폰17프로 커스텀 맥세이프 임팩트 케이스,케이스티파이 아이폰17프로 커스텀 맥세이프 임팩트 케이스,케이스티파이,아이폰17프로,커스텀,맥세이프,임팩트,케이스,,
아이폰,번개장터,378619418,[새상품]아이폰17프로 casetify케이스티파이iPhone17pro,아이폰 17 프로 케이스,75000,판매중,https://m.bunjang.co.kr/products/378619418,아이폰17프로 casetify케이스티파이iphone17pro,아이폰17프로 casetify 케이스티파이 iphone pro,아이폰17프로,casetify,케이스티파이,iphone,pro,,,
아이폰,번개장터,384656497,[새상품]아이폰17프로 casetify케이스티파이iPhone17pro,아이폰 17 프로 케이스,75000,판매중,https://m.bunjang.co.kr/products/384656497,아이폰17프로 casetify케이스티파이iphone17pro,아이폰17프로 casetify 케이스티파이 iphone pro,아이폰17프로,casetify,케이스티파이,iphone,pro,,,
아이폰,번개장터,389598289,아이폰17프로 케이스티파이 케어베어 콜라보 맥세이프 클리어 케이스,아이폰 17 프로 케이스,75000,판매중,https://m.bunjang.co.kr/products/389598289,아이폰17프로 케이스티파이 케어베어 콜라보 맥세이프 클리어 케이스,아이폰17프로 케이스티파이 케어베어 콜라보 맥세이프 클리어 케이스,아이폰17프로,케이스티파이,케어베어,콜라보,맥세이프,클리어,케이스,
아이폰,번개장터,389598797,아이폰17프로 케이스티파이 글레이즈 케이스 미사용,아이폰 17 프로 케이스,75000,판매중,https://m.bunjang.co.kr/products/389598797,아이폰17프로 케이스티파이 글레이즈 케이스 미사용,아이폰17프로 케이스티파이 글레이즈 케이스 미사용,아이폰17프로,케이스티파이,글레이즈,케이스,미사용,,,
아이폰,번개장터,409956334,[새상품]아이폰17프로 casetify케이스티파이iPhone17pro,아이폰 17 프로 케이스,75000,판매중,https://m.bunjang.co.kr/products/409956334,아이폰17프로 casetify케이스티파이iphone17pro,아이폰17프로 casetify 케이스티파이 iphone pro,아이폰17프로,casetify,케이스티파이,iphone,pro,,,
아이폰,번개장터,409956459,[새상품]아이폰17프로 casetify케이스티파이iPhone17pro,아이폰 17 프로 케이스,75000,판매중,https://m.bunjang.co.kr/products/409956459,아이폰17프로 casetify케이스티파이iphone17pro,아이폰17프로 casetify 케이스티파이 iphone pro,아이폰17프로,casetify,케이스티파이,iphone,pro,,,
아이폰,번개장터,411285241,아크펄스 아이폰 17프로 케이스 그라파이트,아이폰 17 프로 케이스,75000,판매중,https://m.bunjang.co.kr/products/411285241,아크펄스 아이폰17프로 케이스 그라파이트,아크펄스 아이폰17프로 케이스 그라파이트,아크펄스,아이폰17프로,케이스,그라파이트,,,,
아이폰,번개장터,412419943,아이폰17프로 케이스티파이,아이폰 17 프로 케이스,75000,판매중,https://m.bunjang.co.kr/products/412419943,아이폰17프로 케이스티파이,아이폰17프로 케이스티파이,아이폰17프로,케이스티파이,,,,,,
아이폰,번개장터,412456806,아이폰17프로 케이스티파이,아이폰 17 프로 케이스,78000,판매중,https://m.bunjang.co.kr/products/412456806,아이폰17프로 케이스티파이,아이폰17프로 케이스티파이,아이폰17프로,케이스티파이,,,,,,
아이폰,번개장터,412354080,케이스티파이 다마고치 스티커매니아 케이스 아이폰 17프로,아이폰 17 프로 케이스,79000,판매중,https://m.bunjang.co.kr/products/412354080,케이스티파이 다마고치 스티커매니아 케이스 아이폰17프로,케이스티파이 다마고치 스티커 매니아 케이스 아이폰17프로,케이스티파이,다마고치,스티커,매니아,케이스,아이폰17프로,,
아이폰,번개장터,368621469,(미개봉) 케이스티파이 아이폰 17프로 pro 케이스,아이폰 17 프로 케이스,80000,판매중,https://m.bunjang.co.kr/products/368621469,케이스티파이 아이폰17프로 프로 케이스,케이스티파이 아이폰17프로 프로 케이스,케이스티파이,아이폰17프로,프로,케이스,,,,
아이폰,번개장터,408540874,"아이폰 17프로 케이스 (케이스티파이,테크우븐,정품투명케이스)",아이폰 17 프로 케이스,80000,판매중,https://m.bunjang.co.kr/products/408540874,아이폰17프로 케이스,아이폰17프로 케이스,아이폰17프로,케이스,,,,,,
아이폰,번개장터,411302999,아이폰17프로 케이스티파이 맥세이프 새제품 팝니다,아이폰 17 프로 케이스,80000,판매중,https://m.bunjang.co.kr/products/411302999,아이폰17프로 케이스티파이 맥세이프,아이폰17프로 케이스티파이 맥세이프,아이폰17프로,케이스티파이,맥세이프,,,,,
아이폰,번개장터,412325831,[새상품] 케이스티파이 필로우케이스 발레리나 핑크 아이폰 17프로 케이스,아이폰 17 프로 케이스,82000,판매중,https://m.bunjang.co.kr/products/412325831,케이스티파이 필로우케이스 발레리나 아이폰17프로 케이스,케이스티파이 필로우 케이스 발레 리나 아이폰17프로 케이스,케이스티파이,필로우,케이스,발레,리나,아이폰17프로,케이스,
아이폰,번개장터,398465846,dbrand Ghost 2.0 코스믹 오렌지 아이폰 17프로 케이스,아이폰 17 프로 케이스,85000,판매중,https://m.bunjang.co.kr/products/398465846,dbrand ghost . 코스믹 아이폰17프로 케이스,dbrand ghost 코스믹 아이폰17프로 케이스,dbrand,ghost,코스믹,아이폰17프로,케이스,,,
아이폰,번개장터,411605082,케이스티파이 아이폰 17프로 새상품,아이폰 17 프로 케이스,85000,판매중,https://m.bunjang.co.kr/products/411605082,케이스티파이 아이폰17프로,케이스티파이 아이폰17프로,케이스티파이,아이폰17프로,,,,,,
아이폰,번개장터,411704188,케이스티파이 casetify 아이폰17pro 프로 리플케이스 쇼크핑크,아이폰 17 프로 케이스,87230,예약중,https://m.bunjang.co.kr/products/411704188,케이스티파이 casetify 아이폰17 pro 프로 리플케이스 쇼크,케이스티파이 case tify 아이폰17 pro 프로 리플 케이스 쇼크,케이스티파이,case,tify,아이폰17,pro,프로,리플,케이스
아이폰,번개장터,409202950,케이스티파이 아이폰 17 프로 도쿄 한정 케이스,아이폰 17 프로 케이스,100000,판매중,https://m.bunjang.co.kr/products/409202950,케이스티파이 아이폰17프로 도쿄 한정 케이스,케이스티파이 아이폰17프로 도쿄 한정 케이스,케이스티파이,아이폰17프로,도쿄,한정,케이스,,,
아이폰,번개장터,411527934,케이스티파이 아이폰 17프로 옥테인 오렌지 (매물없음) 상태 좋음,아이폰 17 프로 케이스,102000,판매중,https://m.bunjang.co.kr/products/411527934,케이스티파이 아이폰17프로 옥테인 상태 좋음,케이스티파이 아이폰17프로 옥테인 상태 좋음,케이스티파이,아이폰17프로,옥테인,상태,좋음,,,
아이폰,번개장터,384314669,미개봉) 케이스티파이 아이폰17프로 무라카미 메종키츠네 자개 미피 마뗑킴,아이폰 17 프로 케이스,115000,판매중,https://m.bunjang.co.kr/products/384314669,케이스티파이 아이폰17프로 무라카미 메종키츠네 자개 미피 마뗑킴,케이스티파이 아이폰17프로 무라카미 메종 키츠네 자개 미피 마뗑킴,케이스티파이,아이폰17프로,무라카미,메종,키츠네,자개,미피,마뗑킴
아이폰,번개장터,407875402,아이폰17프로 어반소피스티케이션 퍼피크러쉬케이스,아이폰 17 프로 케이스,115000,판매중,https://m.bunjang.co.kr/products/407875402,아이폰17프로 어반소피스티케이션 퍼피크러쉬케이스,아이폰17프로 어반 소피스티케이션 퍼피크러쉬 케이스,아이폰17프로,어반,소피스티케이션,퍼피크러쉬,케이스,,,
아이폰,번개장터,412419929,케이스티파이 리플케이스 페리윙클 아이폰17프로,아이폰 17 프로 케이스,120000,판매중,https://m.bunjang.co.kr/products/412419929,케이스티파이 리플케이스 페리윙클 아이폰17프로,케이스티파이 리플 케이스 페리윙클 아이폰17프로,케이스티파이,리플,케이스,페리윙클,아이폰17프로,,,
아이폰,번개장터,406575746,어반소피스티케이션 키티 케이스 아이폰17프로,아이폰 17 프로 케이스,129000,판매중,https://m.bunjang.co.kr/products/406575746,어반소피스티케이션 키티 케이스 아이폰17프로,어반 소피스티케이션 키티 케이스 아이폰17프로,어반,소피스티케이션,키티,케이스,아이폰17프로,,,
아이폰,번개장터,411336599,어반소피스티케이션 헬로키티 아이폰17프로 케이스,아이폰 17 프로 케이스,150000,판매중,https://m.bunjang.co.kr/products/411336599,어반소피스티케이션 헬로키티 아이폰17프로 케이스,어반 소피스티케이션 헬로 키티 아이폰17프로 케이스,어반,소피스티케이션,헬로,키티,아이폰17프로,케이스,,
아이폰,번개장터,411784688,베이프 카모 케이스 아이폰17 프로,아이폰 17 프로 케이스,150000,판매중,https://m.bunjang.co.kr/products/411784688,베이프 카모 케이스 아이폰17프로,베이프 카모 케이스 아이폰17프로,베이프,카모,케이스,아이폰17프로,,,,
아이폰,번개장터,396922855,(구해요) 어반소피스티케이션 더 푸퍼 케이스 사사 아이폰 17프로,아이폰 17 프로 케이스,160000,판매중,https://m.bunjang.co.kr/products/396922855,어반소피스티케이션 더 푸퍼 케이스 사사 아이폰17프로,어반 소피스티케이션 더 푸퍼 케이스 사사 아이폰17프로,어반,소피스티케이션,더,푸퍼,케이스,사사,아이폰17프로,
아이폰,번개장터,404620166,클릭스 아이폰17 프로 키보드 케이스,아이폰 17 프로 케이스,160000,판매중,https://m.bunjang.co.kr/products/404620166,클릭스 아이폰17프로 키보드 케이스,클릭스 아이폰17프로 키보드 케이스,클릭스,아이폰17프로,키보드,케이스,,,,
아이폰,번개장터,409105804,아이폰17프로 리모와 블랙 케이스 정품 팝니다,아이폰 17 프로 케이스,160000,판매중,https://m.bunjang.co.kr/products/409105804,아이폰17프로 리모와 케이스,아이폰17프로 리모와 케이스,아이폰17프로,리모와,케이스,,,,,
아이폰,번개장터,395053306,어반소피스티케이션 아이폰17프로케이스 새상품,아이폰 17 프로 케이스,168000,판매중,https://m.bunjang.co.kr/products/395053306,어반소피스티케이션 아이폰17프로 케이스,어반 소피스티케이션 아이폰17프로 케이스,어반,소피스티케이션,아이폰17프로,케이스,,,,
아이폰,번개장터,411729208,아이폰 17프로 메탈 케이스3개& 액정보호필름3개 일괄 판매합니다,아이폰 17 프로 케이스 필름,32000,판매중,https://m.bunjang.co.kr/products/411729208,아이폰17프로 메탈 케이스3개 액정보호필름3개,아이폰17프로 메탈 케이스 3개 액정 보호필름 3개,아이폰17프로,메탈,케이스,3개,액정,보호필름,3개,
아이폰,번개장터,407717561,아이폰17프로 맥세이프 케이스+앙고라 스트랩,아이폰 17 프로 플러스 케이스,27000,판매중,https://m.bunjang.co.kr/products/407717561,아이폰17프로 맥세이프 케이스 플러스 앙고라 스트랩,아이폰17프로 맥세이프 케이스 플러스 앙고라 스트랩,아이폰17프로,맥세이프,케이스,플러스,앙고라,스트랩,,
아이폰,번개장터,407635715,"[할인특가/미사용]아이폰17e 판매합니다 +13,14,15,16시리즈",아이폰 17 플러스,290000,판매중,https://m.bunjang.co.kr/products/407635715,아이폰17 e 플러스 16시리즈,아이폰17 e 플러스 시리즈,아이폰17,e,플러스,시리즈,,,,
아이폰,번개장터,380869870,MOFT 아이폰 17 케이스 토프 + 카드지갑,아이폰 17 플러스 케이스,70000,판매중,https://m.bunjang.co.kr/products/380869870,moft 아이폰17 케이스 토프 플러스 카드지갑,moft 아이폰17 케이스 토프 플러스 카드 지갑,moft,아이폰17,케이스,토프,플러스,카드,지갑,
아이폰,번개장터,408420958,아이폰17 정품 맥세이프 실리콘 케이스+스트랩,아이폰 17 플러스 케이스,110000,판매중,https://m.bunjang.co.kr/products/408420958,아이폰17 맥세이프 실리콘 케이스 플러스 스트랩,아이폰17 맥세이프 실리콘 케이스 플러스 스트랩,아이폰17,맥세이프,실리콘,케이스,플러스,스트랩,,
아이폰,번개장터,382111366,"[할인특가/미사용]아이폰17 판매합니다 +13,14,15,16,프로시리즈",아이폰 17 플러스 프로,440000,판매중,https://m.bunjang.co.kr/products/382111366,아이폰17플러스 프로시리즈,아이폰17플러스 프로 시리즈,아이폰17플러스,프로,시리즈,,,,,
아이폰,번개장터,411745638,케이스티파이 아이폰 17e 16e 새상품 택포,아이폰 17e 16e 케이스,65000,판매중,https://m.bunjang.co.kr/products/411745638,케이스티파이 아이폰 17e 16e,케이스티파이 아이폰 17e 16e,케이스티파이,아이폰,17e,16e,,,,
아이폰,번개장터,411985194,아이폰SE2.256GB배터리100% 리퍼급,아이폰 2.256,220000,판매중,https://m.bunjang.co.kr/products/411985194,아이폰se 2.256 gb배터리100,아이폰 se 2.256 gb 배터리100,아이폰,se,2.256,gb,배터리100,,,
아이폰,번개장터,384287959,[한정 판매] 2D 커스텀 아이폰 케이스 10가지 색상,아이폰 2d 커스텀 케이스,24900,판매중,https://m.bunjang.co.kr/products/384287959,2d 커스텀 아이폰 케이스 10가지 색상,2d 커스텀 아이폰 케이스 10가지 색상,2d,커스텀,아이폰,케이스,10가지,색상,,
아이폰,번개장터,411022034,아이폰 2g 1세대,아이폰 2g 세대,65000,판매중,https://m.bunjang.co.kr/products/411022034,아이폰 2g 1세대,아이폰 2g 세대,아이폰,2g,세대,,,,,
아이폰,번개장터,397605381,케이스티파이 케이스 2개 일괄 5만원 (아이폰 14 프로),아이폰 2개 5만원 케이스,55000,판매중,https://m.bunjang.co.kr/products/397605381,케이스티파이 케이스 2개 5만원,케이스티파이 케이스 2개 5만원,케이스티파이,케이스,2개,5만원,,,,
아이폰,번개장터,410249534,아이폰3gs 블랙 판매합니다,아이폰 3,30000,판매중,https://m.bunjang.co.kr/products/410249534,아이폰3 gs,아이폰3 gs,아이폰3,gs,,,,,,
아이폰,번개장터,306233908,아이폰 3 in 1 맥세이프 무선 충전기,아이폰 3,30983,판매중,https://m.bunjang.co.kr/products/306233908,아이폰3 in 맥세이프 무선 충전기,아이폰3 in 맥세이프 무선 충전 기,아이폰3,in,맥세이프,무선,충전,기,,
아이폰,번개장터,410252186,아이폰3G 화이트 판매합니다 박스포함,아이폰 3,150000,판매중,https://m.bunjang.co.kr/products/410252186,아이폰3 g 박스포함,아이폰3 g 박스 포함,아이폰3,g,박스,포함,,,,
아이폰,번개장터,412428735,애플 아이폰3gs 16기가,아이폰 3 16gb,100000,판매중,https://m.bunjang.co.kr/products/412428735,애플 아이폰3 gs 16gb,애플 아이폰3 gs 16gb,애플,아이폰3,gs,16gb,,,,
아이폰,번개장터,410249354,아이폰3gs 블랙 32gb 박스포함 판매합니다,아이폰 3 32gb,100000,판매중,https://m.bunjang.co.kr/products/410249354,아이폰3 gs 32gb 박스포함,아이폰3 gs 32gb 박스 포함,아이폰3,gs,32gb,박스,포함,,,
아이폰,번개장터,293880584,아이폰3GS 32GB A1303 풀박 블랙&화이트 옛날구형스마트폰,아이폰 3 32gb,280000,판매중,https://m.bunjang.co.kr/products/293880584,아이폰3 gs 32gb a13 03 옛날구형,아이폰3 gs 32gb a13 옛날 구형,아이폰3,gs,32gb,a13,옛날,구형,,
아이폰,번개장터,70011544,아이폰3gs 32기가 블랙 리퍼 새폰,아이폰 3 32gb,500000,판매중,https://m.bunjang.co.kr/products/70011544,아이폰3 gs 32gb 리퍼 새폰,아이폰3 gs 32gb 리퍼 새폰,아이폰3,gs,32gb,리퍼,새폰,,,
아이폰,번개장터,410656783,아이폰4 블랙,아이폰 4,40000,판매중,https://m.bunjang.co.kr/products/410656783,아이폰4,아이폰4,아이폰4,,,,,,,
아이폰,번개장터,386950286,아이폰4s 구합니다,아이폰 4,50000,판매중,https://m.bunjang.co.kr/products/386950286,아이폰4 s,아이폰4,아이폰4,,,,,,,
아이폰,번개장터,402071906,아이폰4 부품용(배터리교체 최근),아이폰 4,50000,판매중,https://m.bunjang.co.kr/products/402071906,아이폰4 부품용,아이폰4 부품 용,아이폰4,부품,용,,,,,
아이폰,번개장터,254544339,아이폰4s 특가 판매!!!,아이폰 4,59000,판매중,https://m.bunjang.co.kr/products/254544339,아이폰4 s 특가,아이폰4 특가,아이폰4,특가,,,,,,
아이폰,번개장터,254557991,애플 아이폰4s 특가판매!!!,아이폰 4,59000,판매중,https://m.bunjang.co.kr/products/254557991,애플 아이폰4 s 특가,애플 아이폰4 특가,애플,아이폰4,특가,,,,,
아이폰,번개장터,399565136,아이폰4s 감성아이폰 초특가 판매 !!!,아이폰 4,59000,판매중,https://m.bunjang.co.kr/products/399565136,아이폰4 s 감성아이폰 초특가,아이폰4 감성 아이폰 초 특가,아이폰4,감성,아이폰,초,특가,,,
아이폰,번개장터,410352474,아이폰4s,아이폰 4,65000,판매중,https://m.bunjang.co.kr/products/410352474,아이폰4 s,아이폰4,아이폰4,,,,,,,
