keyword,cluster_id,representative_name,original_representative_name,item_count,min_price,median_price,average_price,max_price,sample_names,original_sample_names
갤럭시,453,212092 갤럭시 s7 실버 32 sk 무잔상 a급 업무폰,212092 갤럭시 S7 실버 32 SK 무잔상 A급 업무폰,1,72000,72000.0,72000.0,72000,212092 갤럭시 s7 실버 32 sk 무잔상 a급 업무폰,212092 갤럭시 S7 실버 32 SK 무잔상 A급 업무폰
갤럭시,681,특s급 마이브 스타일 폴더 m120 무잔상 무기스 무료,특S급 마이브 스타일 폴더 M120 32GB 무잔상 무기스  무료배송,1,74000,74000.0,74000.0,74000,특s급 마이브 스타일 폴더 m120 무잔상 무기스 무료,특S급 마이브 스타일 폴더 M120 32GB 무잔상 무기스  무료배송
갤럭시,241,갤럭시탭 글참고 sk전화기 플러스 오락실게임 사진참고 와이파이dmbtv가능시청,갤럭시탭(글참고)sk전화기+오락실게임(사진참고) 와이파이dmbtv가능시청,1,75000,75000.0,75000.0,75000,갤럭시탭 글참고 sk전화기 플러스 오락실게임 사진참고 와이파이dmbtv가능시청,갤럭시탭(글참고)sk전화기+오락실게임(사진참고) 와이파이dmbtv가능시청
갤럭시,427,엄브로 숏 패딩 점퍼,엄브로 숏 패딩 점퍼,1,75000,75000.0,75000.0,75000,엄브로 숏 패딩 점퍼,엄브로 숏 패딩 점퍼
갤럭시,504,노트8 lg u 플러스 파손 없는 깨끗한 제품,노트8 64GB LG U+ 파손 없는 깨끗한 제품,1,75000,75000.0,75000.0,75000,노트8 lg u 플러스 파손 없는 깨끗한 제품,노트8 64GB LG U+ 파손 없는 깨끗한 제품
갤럭시,533,블로키 나루토 갤럭시 gv 04 카드만 확인,블로키 나루토 갤럭시 GV-04 풀박스(카드만 확인),1,75000,75000.0,75000.0,75000,블로키 나루토 갤럭시 gv 04 카드만 확인,블로키 나루토 갤럭시 GV-04 풀박스(카드만 확인)
갤럭시,576,갤럭시s8 소량 대량,갤럭시S8 소량/대량 판매해요,1,75000,75000.0,75000.0,75000,갤럭시s8 소량 대량,갤럭시S8 소량/대량 판매해요
갤럭시,750,갤럭시 워치 4 40 mm 플러스 충전 케이블,갤럭시 워치 4 40 mm+ 충전 케이블,1,75000,75000.0,75000.0,75000,갤럭시 워치 4 40 mm 플러스 충전 케이블,갤럭시 워치 4 40 mm+ 충전 케이블
갤럭시,594,갤럭시 버즈 프로 본체 플러스 양쪽 유닛 플러스 소모품 패키지,갤럭시 버즈 프로 본체 + 양쪽 유닛 + 소모품 패키지,1,77000,77000.0,77000.0,77000,갤럭시 버즈 프로 본체 플러스 양쪽 유닛 플러스 소모품 패키지,갤럭시 버즈 프로 본체 + 양쪽 유닛 + 소모품 패키지
갤럭시,720,갤럭시 와이드4 dmb이어폰잔상xx없는폰사용어르신용 서브폰,갤럭시 와이드4 dmb이어폰잔상xx없는폰사용어르신용 서브폰,1,78000,78000.0,78000.0,78000,갤럭시 와이드4 dmb이어폰잔상xx없는폰사용어르신용 서브폰,갤럭시 와이드4 dmb이어폰잔상xx없는폰사용어르신용 서브폰
갤럭시,488,갤럭시m12 m127n 네이비 0016510,갤럭시M12 (M127N) 네이비 (0016510),1,80000,80000.0,80000.0,80000,갤럭시m12 m127n 네이비 0016510,갤럭시M12 (M127N) 네이비 (0016510)
갤럭시,754,무료 에이핀 갤럭시탭 울트라 마그네틱 회전형 거치대,[무료배송] 에이핀 갤럭시탭 울트라 마그네틱 회전형 거치대,1,80000,80000.0,80000.0,80000,무료 에이핀 갤럭시탭 울트라 마그네틱 회전형 거치대,[무료배송] 에이핀 갤럭시탭 울트라 마그네틱 회전형 거치대
갤럭시,782,올드폰 구형폰 옛날폰 피쳐폰 삼성 갤럭시 와이드 sm g600s,올드폰 구형폰 옛날폰 피쳐폰 삼성 갤럭시 와이드 SM-G600S 새상품,1,80000,80000.0,80000.0,80000,올드폰 구형폰 옛날폰 피쳐폰 삼성 갤럭시 와이드 sm g600s,올드폰 구형폰 옛날폰 피쳐폰 삼성 갤럭시 와이드 SM-G600S 새상품
갤럭시,792,붕괴 스타레일 붕스 기억의 프리즘 환락 갤럭시 팝업스토어애쉬베일 마그넷,붕괴 스타레일 붕스 기억의 프리즘 환락 갤럭시 팝업스토어애쉬베일 마그넷,1,80000,80000.0,80000.0,80000,붕괴 스타레일 붕스 기억의 프리즘 환락 갤럭시 팝업스토어애쉬베일 마그넷,붕괴 스타레일 붕스 기억의 프리즘 환락 갤럭시 팝업스토어애쉬베일 마그넷
갤럭시,747,갤럭시노트9 128기가 실버 가성비굿 363794,갤럭시노트9 128기가 실버 *가성비굿~/#363794,1,83000,83000.0,83000.0,83000,갤럭시노트9 128기가 실버 가성비굿 363794,갤럭시노트9 128기가 실버 *가성비굿~/#363794
갤럭시,447,캐스b스포츠 육각갤럭시액체보드판4종,캐스B스포츠 육각갤럭시액체보드판4종,1,85000,85000.0,85000.0,85000,캐스b스포츠 육각갤럭시액체보드판4종,캐스B스포츠 육각갤럭시액체보드판4종
갤럭시,608,갤럭시 버디1,갤럭시 버디1 128gb,1,90000,90000.0,90000.0,90000,갤럭시 버디1,갤럭시 버디1 128gb
갤럭시,635,삼성 갤럭시 a80 로즈골드,삼성 갤럭시 A80 로즈골드,1,90000,90000.0,90000.0,90000,삼성 갤럭시 a80 로즈골드,삼성 갤럭시 A80 로즈골드
갤럭시,776,갤럭시a9프로 128기가 블루 부산 폰 86533 양산 폰,갤럭시A9프로 128기가 블루 부산중고폰 팝니다 86533 양산중고폰,1,92000,92000.0,92000.0,92000,갤럭시a9프로 128기가 블루 부산 폰 86533 양산 폰,갤럭시A9프로 128기가 블루 부산중고폰 팝니다 86533 양산중고폰
갤럭시,472,완납폰 제휴카드x 갤럭시s24 플러스 울트라 쓰던 유심 그대로,[새상품/완납폰/제휴카드X]갤럭시S24/플러스/울트라 쓰던 유심 그대로,1,99800,99800.0,99800.0,99800,완납폰 제휴카드x 갤럭시s24 플러스 울트라 쓰던 유심 그대로,[새상품/완납폰/제휴카드X]갤럭시S24/플러스/울트라 쓰던 유심 그대로
갤럭시,455,최고급 원목 블랙 시계보관함 12구,[새상품] 최고급 원목 블랙 시계보관함 12구 새상품 판매합니다!!!,1,100000,100000.0,100000.0,100000,최고급 원목 블랙 시계보관함 12구,[새상품] 최고급 원목 블랙 시계보관함 12구 새상품 판매합니다!!!
갤럭시,707,갤럭시 퀀텀1 a716,갤럭시 퀀텀1 a716,1,100000,100000.0,100000.0,100000,갤럭시 퀀텀1 a716,갤럭시 퀀텀1 a716
갤럭시,796,갤럭시와이드5 e426,갤럭시와이드5(e426),1,100000,100000.0,100000.0,100000,갤럭시와이드5 e426,갤럭시와이드5(e426)
갤럭시,419,kt 갤럭시점프 a326k 블랙 128기가 0353000,KT 갤럭시점프 (A326K) 블랙 128기가 (0353000),1,102000,102000.0,102000.0,102000,kt 갤럭시점프 a326k 블랙 128기가 0353000,KT 갤럭시점프 (A326K) 블랙 128기가 (0353000)
갤럭시,609,전대물 메가렌쟈 dx갤럭시메가,전대물 메가렌쟈 DX갤럭시메가 팝니다,1,102000,102000.0,102000.0,102000,전대물 메가렌쟈 dx갤럭시메가,전대물 메가렌쟈 DX갤럭시메가 팝니다
갤럭시,516,갤럭시 tab a 동영상용,갤럭시 Tab A 동영상용,1,105000,105000.0,105000.0,105000,갤럭시 tab a 동영상용,갤럭시 Tab A 동영상용
갤럭시,417,컨버스 x 스페이스 잼 새로운 시대 런스타 모션 콩코드 스페이스잼 우주,컨버스 x 스페이스 잼 새로운 시대 런스타 모션 콩코드 스페이스잼 우주,1,106380,106380.0,106380.0,106380,컨버스 x 스페이스 잼 새로운 시대 런스타 모션 콩코드 스페이스잼 우주,컨버스 x 스페이스 잼 새로운 시대 런스타 모션 콩코드 스페이스잼 우주
갤럭시,659,갤럭시 스와치 46mm 스마트시계 블랙실버 블루투스,갤럭시 스와치 46mm 스마트시계 블랙실버 블루투스,1,109000,109000.0,109000.0,109000,갤럭시 스와치 46mm 스마트시계 블랙실버 블루투스,갤럭시 스와치 46mm 스마트시계 블랙실버 블루투스
갤럭시,521,아이팟터치 6세대,아이팟터치 6세대 16G,1,110000,110000.0,110000.0,110000,아이팟터치 6세대,아이팟터치 6세대 16G
갤럭시,415,sk 갤럭시a퀀텀 a716s 블루 128기가 0232578,SK 갤럭시A퀀텀 (A716S) 블루 128기가 (0232578),1,112000,112000.0,112000.0,112000,sk 갤럭시a퀀텀 a716s 블루 128기가 0232578,SK 갤럭시A퀀텀 (A716S) 블루 128기가 (0232578)
갤럭시,382,리퍼급 갤럭시 마이브스타일폴더2 블랙 무잔상 무기스 대구 폰,리퍼급 갤럭시 마이브스타일폴더2 32GB 블랙 무잔상 무기스 대구중고폰,1,115000,115000.0,115000.0,115000,리퍼급 갤럭시 마이브스타일폴더2 블랙 무잔상 무기스 대구 폰,리퍼급 갤럭시 마이브스타일폴더2 32GB 블랙 무잔상 무기스 대구중고폰
갤럭시,738,갤럭시 로로피아나원단 마혼방 자켓 97사이즈 k899,갤럭시 로로피아나원단 마혼방 자켓 97사이즈 k899,1,119000,119000.0,119000.0,119000,갤럭시 로로피아나원단 마혼방 자켓 97사이즈 k899,갤럭시 로로피아나원단 마혼방 자켓 97사이즈 k899
갤럭시,550,갤럭시노트a7,갤럭시노트A7(급처),1,120000,120000.0,120000.0,120000,갤럭시노트a7,갤럭시노트A7(급처)
갤럭시,475,갤럭시 suggello 바스락 재질 카코트,갤럭시 suggello 바스락 재질 카코트,1,130000,130000.0,130000.0,130000,갤럭시 suggello 바스락 재질 카코트,갤럭시 suggello 바스락 재질 카코트
갤럭시,634,scr01 갤럭시 라우터,SCR01 갤럭시 5G 라우터 판매,1,130000,130000.0,130000.0,130000,scr01 갤럭시 라우터,SCR01 갤럭시 5G 라우터 판매
갤럭시,661,갤럭시퀀텀3세대 그레이 m536 무잔상,갤럭시퀀텀3세대 128G 그레이(M536) 무잔상 판매합니다,1,130000,130000.0,130000.0,130000,갤럭시퀀텀3세대 그레이 m536 무잔상,갤럭시퀀텀3세대 128G 그레이(M536) 무잔상 판매합니다
갤럭시,687,해외l 18 19 la 갤럭시 홈 반팔 어센틱 즐라탄 이브라히모비치,[해외L] 18-19 LA 갤럭시 홈 반팔 어센틱 즐라탄 이브라히모비치,1,130000,130000.0,130000.0,130000,해외l 18 19 la 갤럭시 홈 반팔 어센틱 즐라탄 이브라히모비치,[해외L] 18-19 LA 갤럭시 홈 반팔 어센틱 즐라탄 이브라히모비치
갤럭시,739,갤럭시 s20 그레이 경산 폰 속초 폰 대구 폰,갤럭시 S20 128GB 그레이 경산중고폰 속초중고폰 대구중고폰,1,139000,139000.0,139000.0,139000,갤럭시 s20 그레이 경산 폰 속초 폰 대구 폰,갤럭시 S20 128GB 그레이 경산중고폰 속초중고폰 대구중고폰
갤럭시,759,갤럭시s20fe 128기가 라벤더 부산 폰 02348김해 양산 수원,갤럭시S20FE 128기가 라벤더 부산중고폰 02348김해 양산 수원,1,139000,139000.0,139000.0,139000,갤럭시s20fe 128기가 라벤더 부산 폰 02348김해 양산 수원,갤럭시S20FE 128기가 라벤더 부산중고폰 02348김해 양산 수원
갤럭시,604,갤럭시a33 화이트 a336 깨끗한 제품,갤럭시A33 5G 128G 화이트(A336) 깨끗한 제품 판매합니다,1,140000,140000.0,140000.0,140000,갤럭시a33 화이트 a336 깨끗한 제품,갤럭시A33 5G 128G 화이트(A336) 깨끗한 제품 판매합니다
갤럭시,697,미라이 갤럭시 웨지 52도 다골200 헤드 미사용,미라이 갤럭시 웨지 52도 다골200 (헤드 미사용 신품),1,140000,140000.0,140000.0,140000,미라이 갤럭시 웨지 52도 다골200 헤드 미사용,미라이 갤럭시 웨지 52도 다골200 (헤드 미사용 신품)
갤럭시,623,갤럭시 샴페인 골드 shv e400k,갤럭시 샴페인 골드/ SHV-E400K,1,145000,145000.0,145000.0,145000,갤럭시 샴페인 골드 shv e400k,갤럭시 샴페인 골드/ SHV-E400K
갤럭시,409,갤럭시a40공기계 거의 새것,갤럭시A40공기계 64GB (거의 새것),1,150000,150000.0,150000.0,150000,갤럭시a40공기계 거의 새것,갤럭시A40공기계 64GB (거의 새것)
갤럭시,645,갤럭시탭 s5e sm t720 실버 액정 교체 새제품,갤럭시탭 S5E SM-T720 실버 64GB (액정 교체 새제품),1,150000,150000.0,150000.0,150000,갤럭시탭 s5e sm t720 실버 액정 교체 새제품,갤럭시탭 S5E SM-T720 실버 64GB (액정 교체 새제품)
갤럭시,767,갤럭시se2세대 화이트 a2296 무잔상,갤럭시SE2세대 64G 화이트(A2296) 무잔상 판매합니다,1,150000,150000.0,150000.0,150000,갤럭시se2세대 화이트 a2296 무잔상,갤럭시SE2세대 64G 화이트(A2296) 무잔상 판매합니다
갤럭시,778,갤럭시 퀀텀4 블랙 15만,갤럭시 퀀텀4 블랙 15만,1,150000,150000.0,150000.0,150000,갤럭시 퀀텀4 블랙 15만,갤럭시 퀀텀4 블랙 15만
갤럭시,578,갤럭시a16 라이트그레이 부산 서면 폰 898956,갤럭시A16 라이트그레이 128GB 부산 서면 중고폰 팝니다 898956,1,154000,154000.0,154000.0,154000,갤럭시a16 라이트그레이 부산 서면 폰 898956,갤럭시A16 라이트그레이 128GB 부산 서면 중고폰 팝니다 898956
갤럭시,288,아이폰8 81 ios 14 4 2,아이폰8 64G 81% ios 14.4.2,1,160000,160000.0,160000.0,160000,아이폰8 81 ios 14 4 2,아이폰8 64G 81% ios 14.4.2
갤럭시,638,갤럭시a16 128기가 전색상 공기계 폰 업무폰 자녀폰 저가폰 효도폰,갤럭시A16 128기가 전색상 공기계 중고폰 업무폰 자녀폰 저가폰 효도폰,1,160000,160000.0,160000.0,160000,갤럭시a16 128기가 전색상 공기계 폰 업무폰 자녀폰 저가폰 효도폰,갤럭시A16 128기가 전색상 공기계 중고폰 업무폰 자녀폰 저가폰 효도폰
갤럭시,673,삼성 구형 갤럭시 휴대폰 7종 노트1 그랜드맥스 코어 j5등,"삼성 구형 갤럭시 휴대폰 7종(노트1,그랜드맥스,코어,J5등) 팝니다.",1,160000,160000.0,160000.0,160000,삼성 구형 갤럭시 휴대폰 7종 노트1 그랜드맥스 코어 j5등,"삼성 구형 갤럭시 휴대폰 7종(노트1,그랜드맥스,코어,J5등) 팝니다."
갤럭시,679,ss급 모토로라 g56 다크네이비,SS급)모토로라 G56 다크네이비 256G,1,170000,170000.0,170000.0,170000,ss급 모토로라 g56 다크네이비,SS급)모토로라 G56 다크네이비 256G
갤럭시,749,삼성 퀀텀4 공기계 sk용 3사호환가능,삼성 퀀텀4 128gb 공기계 팝니다.(sk용 3사호환가능),1,173000,173000.0,173000.0,173000,삼성 퀀텀4 공기계 sk용 3사호환가능,삼성 퀀텀4 128gb 공기계 팝니다.(sk용 3사호환가능)
갤럭시,580,갤럭시 워치6,갤럭시 워치6,1,174000,174000.0,174000.0,174000,갤럭시 워치6,갤럭시 워치6
갤럭시,706,갤럭시탭 a9 셀룰러 64기가 블랙 단순개봉 미사용 해외판,새상품] 갤럭시탭 a9 셀룰러 64기가 블랙 단순개봉 미사용 해외판,1,175000,175000.0,175000.0,175000,갤럭시탭 a9 셀룰러 64기가 블랙 단순개봉 미사용 해외판,새상품] 갤럭시탭 a9 셀룰러 64기가 블랙 단순개봉 미사용 해외판
갤럭시,457,품절 상품 올 블랙 아이더 덕다운 패딩 가저가세요 교신,품절 상품 올 블랙 아이더 덕다운 패딩 가저가세요 교신ㅇ,1,180000,180000.0,180000.0,180000,품절 상품 올 블랙 아이더 덕다운 패딩 가저가세요 교신,품절 상품 올 블랙 아이더 덕다운 패딩 가저가세요 교신ㅇ
갤럭시,616,가면라이더 빌드 dx 머슬갤럭시 풀보틀,가면라이더 빌드 dx 머슬갤럭시 풀보틀,1,180000,180000.0,180000.0,180000,가면라이더 빌드 dx 머슬갤럭시 풀보틀,가면라이더 빌드 dx 머슬갤럭시 풀보틀
갤럭시,771,smp 슈퍼미니프라 갤럭시메가,smp(슈퍼미니프라)갤럭시메가 미개봉팝니다.,1,180000,180000.0,180000.0,180000,smp 슈퍼미니프라 갤럭시메가,smp(슈퍼미니프라)갤럭시메가 미개봉팝니다.
갤럭시,510,갤럭시 노트7 fe아님 n930 희귀폰,갤럭시 노트7 (FE아님) n930 희귀폰,1,190000,190000.0,190000.0,190000,갤럭시 노트7 fe아님 n930 희귀폰,갤럭시 노트7 (FE아님) n930 희귀폰
갤럭시,736,갤럭시s22 761491,갤럭시s22 256GB 761491,1,190000,190000.0,190000.0,190000,갤럭시s22 761491,갤럭시s22 256GB 761491
갤럭시,441,아이폰 11 프로 미드나이트그린 iphone 11 프로,[64GB] 아이폰 11 프로 미드나이트그린 (iPhone 11 Pro),1,200000,200000.0,200000.0,200000,아이폰 11 프로 미드나이트그린 iphone 11 프로,[64GB] 아이폰 11 프로 미드나이트그린 (iPhone 11 Pro)
갤럭시,575,갤럭시 와이드 8 m16 라이트 그린 단순개봉품,갤럭시 와이드 8(M16 5G) 라이트 그린 단순개봉품,1,200000,200000.0,200000.0,200000,갤럭시 와이드 8 m16 라이트 그린 단순개봉품,갤럭시 와이드 8(M16 5G) 라이트 그린 단순개봉품
갤럭시,597,아더에러 갤럭시 팬츠 a2,아더에러 갤럭시 팬츠 A2,1,200000,200000.0,200000.0,200000,아더에러 갤럭시 팬츠 a2,아더에러 갤럭시 팬츠 A2
갤럭시,602,갤럭시폴드5 부품용 외부액정 정상 내부액정 안나옴,갤럭시폴드5 256G 부품용 외부액정 정상 내부액정 안나옴,1,200000,200000.0,200000.0,200000,갤럭시폴드5 부품용 외부액정 정상 내부액정 안나옴,갤럭시폴드5 256G 부품용 외부액정 정상 내부액정 안나옴
갤럭시,605,레고 76019 76020 76021 가디언즈 오브 더 갤럭시 미피,레고 76019 76020 76021 가디언즈 오브 더 갤럭시 미피,1,200000,200000.0,200000.0,200000,레고 76019 76020 76021 가디언즈 오브 더 갤럭시 미피,레고 76019 76020 76021 가디언즈 오브 더 갤럭시 미피
갤럭시,733,a급 삼성 갤럭시 a53 자급제 배터리 100 급,[A급] 삼성 갤럭시 A53 5G 자급제 / 배터리 100% / 신품급,1,200000,200000.0,200000.0,200000,a급 삼성 갤럭시 a53 자급제 배터리 100 급,[A급] 삼성 갤럭시 A53 5G 자급제 / 배터리 100% / 신품급
갤럭시,753,캠브리지멤버스 mto 그레이 투 턱 쉐도우 체크 노치드 수트 52 54,캠브리지멤버스/MTO 그레이 투 턱 쉐도우 체크 노치드 수트/52-54,1,200000,200000.0,200000.0,200000,캠브리지멤버스 mto 그레이 투 턱 쉐도우 체크 노치드 수트 52 54,캠브리지멤버스/MTO 그레이 투 턱 쉐도우 체크 노치드 수트/52-54
갤럭시,636,214208 갤럭시 s20 핑크 u 플러스 무잔상 폰 12램,214208 갤럭시 S20 128GB 핑크 U+ 무잔상 중고폰 12램,1,216000,216000.0,216000.0,216000,214208 갤럭시 s20 핑크 u 플러스 무잔상 폰 12램,214208 갤럭시 S20 128GB 핑크 U+ 무잔상 중고폰 12램
갤럭시,757,통신사용 s25엣지 kt 기기변경,(통신사용)S25엣지 _256GB-> KT 기기변경,1,216000,216000.0,216000.0,216000,통신사용 s25엣지 kt 기기변경,(통신사용)S25엣지 _256GB-> KT 기기변경
갤럭시,657,갤럭시워치3톰브라운에디션한정판 상태좋음,갤럭시워치3톰브라운에디션한정판 풀박스상태좋음,1,239000,239000.0,239000.0,239000,갤럭시워치3톰브라운에디션한정판 상태좋음,갤럭시워치3톰브라운에디션한정판 풀박스상태좋음
갤럭시,508,갤럭시 얼룩말 스카잔 자수 플래시 봄버자켓 항공점퍼 90 공용 xd12,갤럭시 얼룩말 스카잔 자수 플래시 봄버자켓 항공점퍼 90 공용 XD12,1,250000,250000.0,250000.0,250000,갤럭시 얼룩말 스카잔 자수 플래시 봄버자켓 항공점퍼 90 공용 xd12,갤럭시 얼룩말 스카잔 자수 플래시 봄버자켓 항공점퍼 90 공용 XD12
갤럭시,524,삼성 갤럭시 북10 6 윈도우10 태블릿pc,삼성 갤럭시 북10.6(윈도우10) 태블릿PC 판매합니다,1,250000,250000.0,250000.0,250000,삼성 갤럭시 북10 6 윈도우10 태블릿pc,삼성 갤럭시 북10.6(윈도우10) 태블릿PC 판매합니다
갤럭시,545,갤럭시a 17,갤럭시A 17 판매합니다,1,250000,250000.0,250000.0,250000,갤럭시a 17,갤럭시A 17 판매합니다
갤럭시,557,갤럭시워치6 브리츠 아이패드케이스 j5 엘지 g4 g5베터리 g6,갤럭시워치6 브리츠 아이패드케이스 J5 엘지 G4 G5베터리 G6,1,250000,250000.0,250000.0,250000,갤럭시워치6 브리츠 아이패드케이스 j5 엘지 g4 g5베터리 g6,갤럭시워치6 브리츠 아이패드케이스 J5 엘지 G4 G5베터리 G6
갤럭시,621,퀸텀6,퀸텀6,1,250000,250000.0,250000.0,250000,퀸텀6,퀸텀6
갤럭시,658,겔럭시 s21 팬텀 바이올렛 쿨거시 22만 가능,겔럭시 S21 256GB 팬텀 바이올렛 판매(쿨거시 22만 가능),1,250000,250000.0,250000.0,250000,겔럭시 s21 팬텀 바이올렛 쿨거시 22만 가능,겔럭시 S21 256GB 팬텀 바이올렛 판매(쿨거시 22만 가능)
갤럭시,789,213812 갤럭시 퀀텀4 라임 8램 sk 무잔상 ss급,213812 갤럭시 퀀텀4 라임 128G 8램 SK 무잔상 SS급,1,252000,252000.0,252000.0,252000,213812 갤럭시 퀀텀4 라임 8램 sk 무잔상 ss급,213812 갤럭시 퀀텀4 라임 128G 8램 SK 무잔상 SS급
갤럭시,321,삼성전자 갤럭시탭s10라이트 27 7cm 10 9형 s펜포함,삼성전자 갤럭시탭S10라이트 27.7cm(10.9형) S펜포함,1,270000,270000.0,270000.0,270000,삼성전자 갤럭시탭s10라이트 27 7cm 10 9형 s펜포함,삼성전자 갤럭시탭S10라이트 27.7cm(10.9형) S펜포함
갤럭시,711,a급 갤럭시a36 무잔상 블랙 61131,A급) 갤럭시A36 128G 무잔상 블랙 61131,1,270000,270000.0,270000.0,270000,a급 갤럭시a36 무잔상 블랙 61131,A급) 갤럭시A36 128G 무잔상 블랙 61131
갤럭시,766,삼성전자 갤럭시북4 프로 nt960xgq a51a 액정파손부품용,삼성전자 갤럭시북4 프로 NT960XGQ-A51A 액정파손부품용,1,280000,280000.0,280000.0,280000,삼성전자 갤럭시북4 프로 nt960xgq a51a 액정파손부품용,삼성전자 갤럭시북4 프로 NT960XGQ-A51A 액정파손부품용
갤럭시,424,갤럭시폴드2u 플러스 브론즈f916256gb 사진그대로,갤럭시폴드2U+ 브론즈F916256GB 사진그대로,1,287000,287000.0,287000.0,287000,갤럭시폴드2u 플러스 브론즈f916256gb 사진그대로,갤럭시폴드2U+ 브론즈F916256GB 사진그대로
갤럭시,618,갤럭시탭a11플러스 x230 미사용 대구 순천 양산,갤럭시탭A11플러스 (X230) 미사용 새상품 팝니다 대구 순천 양산,1,299000,299000.0,299000.0,299000,갤럭시탭a11플러스 x230 미사용 대구 순천 양산,갤럭시탭A11플러스 (X230) 미사용 새상품 팝니다 대구 순천 양산
갤럭시,793,갤럭시 s4줌 ss급,갤럭시 s4줌 ss급,1,300000,300000.0,300000.0,300000,갤럭시 s4줌 ss급,갤럭시 s4줌 ss급
갤럭시,667,z플립4 내부액정 배터리교체 s급,z플립4  내부액정 배터리교체  256G  s급,1,305000,305000.0,305000.0,305000,z플립4 내부액정 배터리교체 s급,z플립4  내부액정 배터리교체  256G  s급
갤럭시,587,갤럭시s22 블랙 평택 용인 이천 수원 천안 청주,갤럭시S22 256GB 블랙 평택 용인 이천 수원 천안 청주,1,320000,320000.0,320000.0,320000,갤럭시s22 블랙 평택 용인 이천 수원 천안 청주,갤럭시S22 256GB 블랙 평택 용인 이천 수원 천안 청주
갤럭시,433,갤럭시s23 2024년최초통화일 개통일 아주 조와요,갤럭시S23 2024년최초통화일 개통일 아주 조와요,1,330000,330000.0,330000.0,330000,갤럭시s23 2024년최초통화일 개통일 아주 조와요,갤럭시S23 2024년최초통화일 개통일 아주 조와요
갤럭시,758,갤럭시s23 화이트 37757,갤럭시S23 화이트 37757,1,330000,330000.0,330000.0,330000,갤럭시s23 화이트 37757,갤럭시S23 화이트 37757
갤럭시,501,새제품 급 갤럭시 rtx4060 as 27년 11월까지 vga,(새제품 급) 갤럭시 RTX4060 ( AS 27년 11월까지 ) VGA,1,335000,335000.0,335000.0,335000,새제품 급 갤럭시 rtx4060 as 27년 11월까지 vga,(새제품 급) 갤럭시 RTX4060 ( AS 27년 11월까지 ) VGA
갤럭시,552,삼성전자 갤럭시북go 실버 14 스냅드래곤,삼성전자 갤럭시북Go 실버 14  스냅드래곤,1,349000,349000.0,349000.0,349000,삼성전자 갤럭시북go 실버 14 스냅드래곤,삼성전자 갤럭시북Go 실버 14  스냅드래곤
갤럭시,405,갤럭시 정장 예복 gx 슬림 풀세트,[급처] 갤럭시 정장 예복 GX 슬림 풀세트,1,350000,350000.0,350000.0,350000,갤럭시 정장 예복 gx 슬림 풀세트,[급처] 갤럭시 정장 예복 GX 슬림 풀세트
갤럭시,541,삼성 갤럭시 북s nt767xcl,삼성 갤럭시 북S ( NT767XCL ),1,350000,350000.0,350000.0,350000,삼성 갤럭시 북s nt767xcl,삼성 갤럭시 북S ( NT767XCL )
갤럭시,633,삼성 갤럭시 s23 a급 테두리필름 깨끗,삼성 갤럭시 s23 (A급 테두리필름ㅇ 깨끗),1,380000,380000.0,380000.0,380000,삼성 갤럭시 s23 a급 테두리필름 깨끗,삼성 갤럭시 s23 (A급 테두리필름ㅇ 깨끗)
갤럭시,722,공부폰 열공폰 공신폰 갤럭시13 가개통 미사용,공부폰 열공폰 공신폰 갤럭시13 가개통 미사용,1,380000,380000.0,380000.0,380000,공부폰 열공폰 공신폰 갤럭시13 가개통 미사용,공부폰 열공폰 공신폰 갤럭시13 가개통 미사용
갤럭시,269,갤럭시 퀀텀5a556s핑크aaa급128gbsk,갤럭시 퀀텀5A556S핑크AAA급128GBSK,1,386000,386000.0,386000.0,386000,갤럭시 퀀텀5a556s핑크aaa급128gbsk,갤럭시 퀀텀5A556S핑크AAA급128GBSK
갤럭시,547,자급제 모토로라 엣지 50 프로 블랙 125w 충전기,자급제 풀박스 모토로라 엣지 50 프로 블랙 125W 충전기,1,400000,400000.0,400000.0,400000,자급제 모토로라 엣지 50 프로 블랙 125w 충전기,자급제 풀박스 모토로라 엣지 50 프로 블랙 125W 충전기
갤럭시,430,갤럭시 수젤로 suggello 애쉬 노멀핏 정장 셋업 48b 82,갤럭시 수젤로 Suggello 애쉬 노멀핏 정장 셋업 48B/82 판매,1,419000,419000.0,419000.0,419000,갤럭시 수젤로 suggello 애쉬 노멀핏 정장 셋업 48b 82,갤럭시 수젤로 Suggello 애쉬 노멀핏 정장 셋업 48B/82 판매
갤럭시,413,갤럭시 탭s8 128 s급,갤럭시 탭s8 128 5g s급,1,420000,420000.0,420000.0,420000,갤럭시 탭s8 128 s급,갤럭시 탭s8 128 5g s급
갤럭시,703,특a급 갤럭시 s23플러스 크림 왜관 구미 영천 대구 폰,특A급 갤럭시 S23플러스 256GB 크림 왜관 구미 영천 대구중고폰,1,435000,435000.0,435000.0,435000,특a급 갤럭시 s23플러스 크림 왜관 구미 영천 대구 폰,특A급 갤럭시 S23플러스 256GB 크림 왜관 구미 영천 대구중고폰
갤럭시,435,삼성 갤럭시줌2 카메라작동굿 외관상태양호 2014년,"삼성 갤럭시줌2.카메라작동굿,외관상태양호,2014년",1,450000,450000.0,450000.0,450000,삼성 갤럭시줌2 카메라작동굿 외관상태양호 2014년,"삼성 갤럭시줌2.카메라작동굿,외관상태양호,2014년"
